year,province_code,province_name,region,subject,subject_label,count,mean,std,share_ge_8,share_ge_10,share_lt_5
2017,54,Kiên Giang,Miền Nam,HoaHoc,Hóa học,4304,5.1107,1.666,0.06691449814126393,0.00046468401486988845,0.47560408921933084
2017,54,Kiên Giang,Miền Nam,LichSu,Lịch sử,7154,4.6664,1.4981,0.029633771316745876,0.0004193458205199888,0.6053955828906905
2017,54,Kiên Giang,Miền Nam,NgoaiNgu,Ngoại ngữ,9812,4.1137,1.449,0.02588666938442723,0.00010191602119853241,0.772013860578883
2017,54,Kiên Giang,Miền Nam,NguVan,Ngữ văn,10954,5.6538,1.2432,0.025744020449150994,0.0,0.23343071024283366
2017,54,Kiên Giang,Miền Nam,SinhHoc,Sinh học,4198,4.9955,1.3971,0.04311576941400667,0.0007146260123868509,0.5121486422105764
2017,54,Kiên Giang,Miền Nam,Toan,Toán,11080,4.7429,1.633,0.04169675090252708,0.0,0.5794223826714802
2017,54,Kiên Giang,Miền Nam,VatLy,Vật lí,4277,5.065,1.4982,0.03577273790039748,0.00023380874444704232,0.46504559270516715
2017,55,Cần Thơ,Miền Nam,DiaLy,Địa lí,5780,6.4024,1.334,0.1365051903114187,0.0006920415224913495,0.1301038062283737
2017,55,Cần Thơ,Miền Nam,GDCD,GDCD,4960,8.0686,0.9243,0.6338709677419355,0.0006048387096774194,0.0036290322580645163
2017,55,Cần Thơ,Miền Nam,HoaHoc,Hóa học,5388,5.5557,1.9359,0.13901262063845582,0.003711952487008166,0.3921677802524128
2017,55,Cần Thơ,Miền Nam,LichSu,Lịch sử,6008,4.7098,1.5141,0.03495339547270306,0.0,0.5843874833555259
2017,55,Cần Thơ,Miền Nam,NgoaiNgu,Ngoại ngữ,8361,4.6328,1.7414,0.06374835545987322,0.001196029183112068,0.644898935534027
2017,55,Cần Thơ,Miền Nam,NguVan,Ngữ văn,9339,6.0116,1.4241,0.09572759396080951,0.0,0.19723739158368134
2017,55,Cần Thơ,Miền Nam,SinhHoc,Sinh học,5178,5.3133,1.7122,0.10254924681344148,0.0028968713789107765,0.4648512939358826
2017,55,Cần Thơ,Miền Nam,Toan,Toán,10127,5.3419,1.8673,0.1125703564727955,0.0,0.44652908067542213
2017,55,Cần Thơ,Miền Nam,VatLy,Vật lí,5225,5.2603,1.672,0.05511961722488038,0.0,0.40861244019138754
2017,56,Bến Tre,Miền Nam,DiaLy,Địa lí,5219,6.686,1.3044,0.1885418662579038,0.0009580379383023567,0.09254646484000767
2017,56,Bến Tre,Miền Nam,GDCD,GDCD,4213,8.2781,0.7933,0.7253738428673154,0.0007120816520294327,0.0011868027533823878
2017,56,Bến Tre,Miền Nam,HoaHoc,Hóa học,5957,5.5756,1.6349,0.08594930334060769,0.003861003861003861,0.35067987241900284
2017,56,Bến Tre,Miền Nam,LichSu,Lịch sử,5413,4.9206,1.4592,0.03417698134121559,0.0,0.5220764825420284
2017,56,Bến Tre,Miền Nam,NgoaiNgu,Ngoại ngữ,9536,4.6589,1.5416,0.041107382550335574,0.0007340604026845638,0.6300335570469798
2017,56,Bến Tre,Miền Nam,NguVan,Ngữ văn,10789,5.1266,1.0963,0.007414959681156734,0.0,0.3839095374918899
2017,56,Bến Tre,Miền Nam,SinhHoc,Sinh học,5890,5.2496,1.3492,0.04465195246179966,0.00016977928692699492,0.41765704584040747
2017,56,Bến Tre,Miền Nam,Toan,Toán,10869,5.4139,1.6049,0.07663998527923452,0.00018400956849756188,0.40454503634188976
2017,56,Bến Tre,Miền Nam,VatLy,Vật lí,5933,5.4684,1.4639,0.05326141918085286,0.0,0.3488960053935614
2017,57,Vĩnh Long,Miền Nam,DiaLy,Địa lí,5209,6.6827,1.3624,0.20426185448262624,0.0021117296985985793,0.10021117296985986
2017,57,Vĩnh Long,Miền Nam,GDCD,GDCD,4674,8.265,0.7991,0.7235772357723578,0.001069747539580659,0.0017115960633290544
2017,57,Vĩnh Long,Miền Nam,HoaHoc,Hóa học,4578,5.3333,1.6841,0.07317605941459153,0.002621231979030144,0.4252948885976409
2017,57,Vĩnh Long,Miền Nam,LichSu,Lịch sử,5352,4.8673,1.4844,0.034005979073243646,0.0001868460388639761,0.547272047832586
2017,57,Vĩnh Long,Miền Nam,NgoaiNgu,Ngoại ngữ,8883,4.5304,1.5258,0.03872565574693234,0.00045029832263874815,0.6603624901497241
2017,57,Vĩnh Long,Miền Nam,NguVan,Ngữ văn,9588,5.7641,1.1597,0.03431372549019608,0.0,0.20473508552357114
2017,57,Vĩnh Long,Miền Nam,SinhHoc,Sinh học,4544,5.2447,1.4263,0.050616197183098594,0.0015404929577464788,0.4234154929577465
2017,57,Vĩnh Long,Miền Nam,Toan,Toán,9647,5.239,1.6256,0.06748211879340728,0.000518295843267337,0.457966207111019
2017,57,Vĩnh Long,Miền Nam,VatLy,Vật lí,4565,5.5048,1.4427,0.0484118291347207,0.0004381161007667032,0.34194961664841184
2017,58,Trà Vinh,Miền Nam,DiaLy,Địa lí,4561,6.4002,1.336,0.13681210260907695,0.0004385003288752467,0.13111159833369876
2017,58,Trà Vinh,Miền Nam,GDCD,GDCD,3378,8.1866,0.8616,0.6930136175251628,0.0011841326228537595,0.0038484310242747188
2017,58,Trà Vinh,Miền Nam,HoaHoc,Hóa học,2772,5.0276,1.6448,0.048340548340548344,0.001443001443001443,0.48484848484848486
2017,58,Trà Vinh,Miền Nam,LichSu,Lịch sử,4707,4.8265,1.4137,0.025706394731251327,0.00021244954323348204,0.5525812619502868
2017,58,Trà Vinh,Miền Nam,NgoaiNgu,Ngoại ngữ,5523,4.1348,1.3627,0.021546261089987327,0.0005431830526887561,0.7745790331341662
2017,58,Trà Vinh,Miền Nam,NguVan,Ngữ văn,6876,5.1848,1.2115,0.012216404886561954,0.0,0.37667248400232695
2017,58,Trà Vinh,Miền Nam,SinhHoc,Sinh học,2729,5.0908,1.4133,0.04287284719677537,0.0007328691828508611,0.4818614877244412
2017,58,Trà Vinh,Miền Nam,Toan,Toán,6963,4.7742,1.534,0.03518598305328163,0.0,0.576762889559098
2017,58,Trà Vinh,Miền Nam,VatLy,Vật lí,2712,4.9416,1.4584,0.025073746312684365,0.0,0.5036873156342183
2017,59,Sóc Trăng,Miền Nam,DiaLy,Địa lí,4959,6.148,1.3974,0.1068763863682194,0.0008066142367412785,0.1820931639443436
2017,59,Sóc Trăng,Miền Nam,GDCD,GDCD,4660,7.958,0.9924,0.5927038626609442,0.001072961373390558,0.00536480686695279
2017,59,Sóc Trăng,Miền Nam,HoaHoc,Hóa học,2951,5.0842,1.6718,0.059979667909183326,0.0013554727211114877,0.49271433412402577
2017,59,Sóc Trăng,Miền Nam,LichSu,Lịch sử,5122,4.6235,1.4918,0.02616165560327997,0.0,0.6099180007809449
2017,59,Sóc Trăng,Miền Nam,NgoaiNgu,Ngoại ngữ,7461,3.9122,1.3784,0.021444846535316982,0.00013403029084573114,0.8134298351427423
2017,59,Sóc Trăng,Miền Nam,NguVan,Ngữ văn,7892,5.3232,1.2198,0.012164216928535226,0.0,0.3212113532691333
2017,59,Sóc Trăng,Miền Nam,SinhHoc,Sinh học,2898,5.0585,1.477,0.052795031055900624,0.0010351966873706005,0.4979296066252588
2017,59,Sóc Trăng,Miền Nam,Toan,Toán,7988,4.6607,1.62,0.04068602904356535,0.0003755633450175263,0.6178017025538307
2017,59,Sóc Trăng,Miền Nam,VatLy,Vật lí,2913,5.1651,1.4279,0.029866117404737384,0.0,0.4294541709577755
2017,6,Cao Bằng,Miền Bắc,DiaLy,Địa lí,4073,6.2154,1.586,0.16597102872575498,0.0009820770930518046,0.21335624846550455
2017,6,Cao Bằng,Miền Bắc,GDCD,GDCD,3239,7.6463,1.0612,0.464340845940105,0.0,0.01234949058351343
2017,6,Cao Bằng,Miền Bắc,HoaHoc,Hóa học,1125,4.0224,1.6629,0.027555555555555555,0.0,0.7226666666666667
2017,6,Cao Bằng,Miền Bắc,LichSu,Lịch sử,4213,4.7644,1.6468,0.054355566104913364,0.0,0.5936387372418704
2017,6,Cao Bằng,Miền Bắc,NgoaiNgu,Ngoại ngữ,3630,3.4493,1.2656,0.017079889807162536,0.0,0.9066115702479339
2017,6,Cao Bằng,Miền Bắc,NguVan,Ngữ văn,4583,4.8344,1.6465,0.03578442068514074,0.0,0.5278202051058258
2017,6,Cao Bằng,Miền Bắc,SinhHoc,Sinh học,1054,4.3641,1.3816,0.019924098671726755,0.0,0.6992409867172675
2017,6,Cao Bằng,Miền Bắc,Toan,Toán,4433,3.6423,1.5166,0.018723212271599367,0.00022558087074216106,0.8269794721407625
2017,6,Cao Bằng,Miền Bắc,VatLy,Vật lí,1097,4.0422,1.5781,0.020966271649954422,0.0,0.7438468550592525
2017,60,Bạc Liêu,Miền Nam,DiaLy,Địa lí,2609,6.5875,1.4186,0.1954771943273285,0.0011498658489842851,0.12111920275967804
2017,60,Bạc Liêu,Miền Nam,GDCD,GDCD,2338,8.1044,0.8725,0.6458511548331908,0.001710863986313088,0.00213857998289136
2017,60,Bạc Liêu,Miền Nam,HoaHoc,Hóa học,2177,5.4508,1.6346,0.07395498392282958,0.0009186954524575103,0.3872301332108406
2017,60,Bạc Liêu,Miền Nam,LichSu,Lịch sử,2808,5.2148,1.5743,0.06517094017094018,0.00035612535612535614,0.4472934472934473
2017,60,Bạc Liêu,Miền Nam,NgoaiNgu,Ngoại ngữ,4352,4.4908,1.495,0.03630514705882353,0.0,0.6732536764705882
2017,60,Bạc Liêu,Miền Nam,NguVan,Ngữ văn,4827,5.8638,1.152,0.03563289828050549,0.0,0.16677025067329604
2017,60,Bạc Liêu,Miền Nam,SinhHoc,Sinh học,2124,5.2791,1.3109,0.039077212806026364,0.00047080979284369113,0.4058380414312618
2017,60,Bạc Liêu,Miền Nam,Toan,Toán,4882,5.2006,1.5953,0.054485866448176976,0.0006145022531749283,0.45288816058992215
2017,60,Bạc Liêu,Miền Nam,VatLy,Vật lí,2166,5.4726,1.3891,0.040627885503231764,0.0009233610341643582,0.3384118190212373
2017,61,Cà Mau,Miền Nam,DiaLy,Địa lí,3943,6.5489,1.4895,0.1975653056048694,0.00126806999746386,0.14354552371290896
2017,61,Cà Mau,Miền Nam,GDCD,GDCD,3461,8.1765,0.8774,0.6919965327939902,0.0008668015024559376,0.002889338341519792
2017,61,Cà Mau,Miền Nam,HoaHoc,Hóa học,3959,4.7869,1.6609,0.04672897196261682,0.0010103561505430665,0.5635261429653953
2017,61,Cà Mau,Miền Nam,LichSu,Lịch sử,4074,5.0869,1.6022,0.058419243986254296,0.0002454590083456063,0.49067255768286694
2017,61,Cà Mau,Miền Nam,NgoaiNgu,Ngoại ngữ,6944,4.0545,1.3715,0.02131336405529954,0.00014400921658986175,0.7901785714285714
2017,61,Cà Mau,Miền Nam,NguVan,Ngữ văn,7570,5.2857,1.315,0.025627476882430646,0.0,0.34214002642007924
2017,61,Cà Mau,Miền Nam,SinhHoc,Sinh học,3914,4.8896,1.4548,0.0398569238630557,0.0002554931016862545,0.5416453755748595
2017,61,Cà Mau,Miền Nam,Toan,Toán,7640,4.7904,1.6224,0.04031413612565445,0.0,0.5645287958115183
2017,61,Cà Mau,Miền Nam,VatLy,Vật lí,3960,4.7992,1.4617,0.02196969696969697,0.0,0.5275252525252525
2017,62,Điện Biên,Miền Bắc,DiaLy,Địa lí,4129,5.9275,1.6295,0.12618067328651006,0.0007265681763138775,0.2777912327440058
2017,62,Điện Biên,Miền Bắc,GDCD,GDCD,3272,7.5906,1.1464,0.4691320293398533,0.0,0.02750611246943765
2017,62,Điện Biên,Miền Bắc,HoaHoc,Hóa học,940,5.4138,1.7887,0.11808510638297873,0.0,0.4319148936170213
2017,62,Điện Biên,Miền Bắc,LichSu,Lịch sử,4382,4.7469,1.6457,0.05294386125057052,0.00022820629849383843,0.5835235052487449
2017,62,Điện Biên,Miền Bắc,NgoaiNgu,Ngoại ngữ,4086,3.5036,1.1868,0.0149290259422418,0.0002447381302006853,0.917523250122369
2017,62,Điện Biên,Miền Bắc,NguVan,Ngữ văn,5213,6.122,1.4837,0.12564741991175907,0.0,0.16861691924036062
2017,62,Điện Biên,Miền Bắc,SinhHoc,Sinh học,891,4.9133,1.3576,0.025813692480359147,0.0,0.5308641975308642
2017,62,Điện Biên,Miền Bắc,Toan,Toán,5128,4.0912,1.5723,0.031981279251170044,0.0,0.7523400936037441
2017,62,Điện Biên,Miền Bắc,VatLy,Vật lí,923,5.218,1.6609,0.07692307692307693,0.0,0.46912242686890576
2017,63,Đắk Nông,Miền Trung,DiaLy,Địa lí,2968,6.1714,1.4522,0.12735849056603774,0.0006738544474393531,0.1853099730458221
2017,63,Đắk Nông,Miền Trung,GDCD,GDCD,2657,7.634,1.0417,0.445615355664283,0.0003763643206624012,0.013549115543846444
2017,63,Đắk Nông,Miền Trung,HoaHoc,Hóa học,3528,4.9245,1.8174,0.07256235827664399,0.0005668934240362812,0.536281179138322
2017,63,Đắk Nông,Miền Trung,LichSu,Lịch sử,3119,4.7116,1.5382,0.03879448541199102,0.0,0.5957037512023085
2017,63,Đắk Nông,Miền Trung,NgoaiNgu,Ngoại ngữ,5292,3.9087,1.4167,0.02362055933484505,0.0,0.8163265306122449
2017,63,Đắk Nông,Miền Trung,NguVan,Ngữ văn,5732,5.2671,1.3015,0.020237264480111653,0.0,0.3600837404047453
2017,63,Đắk Nông,Miền Trung,SinhHoc,Sinh học,3353,4.6345,1.4024,0.03817476886370415,0.0005964807634953773,0.6361467342678199
2017,63,Đắk Nông,Miền Trung,Toan,Toán,5976,4.9006,1.781,0.07028112449799197,0.00033467202141900936,0.5528781793842035
2017,63,Đắk Nông,Miền Trung,VatLy,Vật lí,3493,4.7456,1.6242,0.03836243916404237,0.0,0.5668479816776409
2017,64,Hậu Giang,Miền Nam,DiaLy,Địa lí,2909,6.3419,1.4069,0.14987968374011687,0.0017188037126160192,0.15675489859058095
2017,64,Hậu Giang,Miền Nam,GDCD,GDCD,2678,8.0644,0.9389,0.6314413741598207,0.0014936519790888724,0.004480955937266617
2017,64,Hậu Giang,Miền Nam,HoaHoc,Hóa học,2402,5.1189,1.6774,0.06203164029975021,0.0008326394671107411,0.4687760199833472
2017,64,Hậu Giang,Miền Nam,LichSu,Lịch sử,3021,4.752,1.4731,0.027143330023171135,0.0,0.5733200926845415
2017,64,Hậu Giang,Miền Nam,NgoaiNgu,Ngoại ngữ,4704,3.8694,1.3208,0.016581632653061226,0.00021258503401360543,0.8282312925170068
2017,64,Hậu Giang,Miền Nam,NguVan,Ngữ văn,5034,5.3056,1.2764,0.026023043305522447,0.0,0.331942789034565
2017,64,Hậu Giang,Miền Nam,SinhHoc,Sinh học,2371,4.9804,1.3989,0.03753690425980599,0.0008435259384226065,0.5191902150991143
2017,64,Hậu Giang,Miền Nam,Toan,Toán,5092,4.8005,1.6085,0.04359780047132757,0.0,0.5701099764336214
2017,64,Hậu Giang,Miền Nam,VatLy,Vật lí,2399,4.9677,1.4428,0.022509378907878283,0.0,0.48978741142142557
2017,7,Lai Châu,Miền Bắc,DiaLy,Địa lí,2485,5.9088,1.5384,0.10382293762575452,0.0,0.2627766599597586
2017,7,Lai Châu,Miền Bắc,GDCD,GDCD,1814,7.5799,1.0708,0.44652701212789414,0.0005512679162072767,0.018191841234840134
2017,7,Lai Châu,Miền Bắc,HoaHoc,Hóa học,890,4.7688,1.6585,0.03707865168539326,0.0,0.5719101123595506
2017,7,Lai Châu,Miền Bắc,LichSu,Lịch sử,2615,4.638,1.4888,0.02829827915869981,0.0,0.5977055449330784
2017,7,Lai Châu,Miền Bắc,NgoaiNgu,Ngoại ngữ,2488,3.6361,1.0875,0.00482315112540193,0.0,0.8910771704180064
2017,7,Lai Châu,Miền Bắc,NguVan,Ngữ văn,3283,4.2075,1.3261,0.003655193420651843,0.0,0.6877855619859884
2017,7,Lai Châu,Miền Bắc,SinhHoc,Sinh học,863,4.7558,1.2659,0.01853997682502897,0.0,0.5492468134414832
2017,7,Lai Châu,Miền Bắc,Toan,Toán,3280,4.0548,1.419,0.018292682926829267,0.0,0.7731707317073171
2017,7,Lai Châu,Miền Bắc,VatLy,Vật lí,893,4.7472,1.5335,0.029115341545352745,0.0,0.5655095184770437
2017,8,Lào Cai,Miền Bắc,DiaLy,Địa lí,4158,6.2968,1.5128,0.14766714766714767,0.000962000962000962,0.17845117845117844
2017,8,Lào Cai,Miền Bắc,GDCD,GDCD,3449,7.8933,1.0072,0.5653812699333141,0.0,0.008988112496375761
2017,8,Lào Cai,Miền Bắc,HoaHoc,Hóa học,1675,5.1657,1.7944,0.09194029850746269,0.001791044776119403,0.48955223880597015
2017,8,Lào Cai,Miền Bắc,LichSu,Lịch sử,4363,4.745,1.5513,0.03827641531056612,0.00022920009168003668,0.5817098326839331
2017,8,Lào Cai,Miền Bắc,NgoaiNgu,Ngoại ngữ,4931,3.7258,1.4356,0.028391806935712836,0.00040559724193875484,0.858649361184344
2017,8,Lào Cai,Miền Bắc,NguVan,Ngữ văn,5836,5.2222,1.411,0.030328992460589444,0.0,0.36394790952707334
2017,8,Lào Cai,Miền Bắc,SinhHoc,Sinh học,1650,4.9162,1.3016,0.03212121212121212,0.0006060606060606061,0.5218181818181818
2017,8,Lào Cai,Miền Bắc,Toan,Toán,5850,4.4184,1.7287,0.0547008547008547,0.00017094017094017094,0.6781196581196581
2017,8,Lào Cai,Miền Bắc,VatLy,Vật lí,1674,5.1196,1.6422,0.06391875746714457,0.0,0.47192353643966545
2017,9,Tuyên Quang,Miền Bắc,DiaLy,Địa lí,5941,6.3149,1.4796,0.15249957919542165,0.000841609156707625,0.1703416933176233
2017,9,Tuyên Quang,Miền Bắc,GDCD,GDCD,5722,7.7298,0.99,0.49231038098566937,0.0,0.008563439356868228
2017,9,Tuyên Quang,Miền Bắc,HoaHoc,Hóa học,1130,5.3812,1.9164,0.12212389380530973,0.0035398230088495575,0.45309734513274336
2017,9,Tuyên Quang,Miền Bắc,LichSu,Lịch sử,6081,4.8119,1.626,0.05360960368360467,0.000493339911198816,0.570136490708765
2017,9,Tuyên Quang,Miền Bắc,NgoaiNgu,Ngoại ngữ,6558,3.596,1.3121,0.01662092101250381,0.0003049710277523635,0.8662702043305885
2017,9,Tuyên Quang,Miền Bắc,NguVan,Ngữ văn,6898,5.6491,1.4206,0.061467091910698754,0.0,0.28486517831255437
2017,9,Tuyên Quang,Miền Bắc,SinhHoc,Sinh học,1060,5.2967,1.5644,0.07735849056603773,0.0009433962264150943,0.43113207547169813
2017,9,Tuyên Quang,Miền Bắc,Toan,Toán,6928,3.9212,1.6198,0.034786374133949194,0.0,0.786229792147806
2017,9,Tuyên Quang,Miền Bắc,VatLy,Vật lí,1101,5.116,1.6396,0.05812897366030881,0.0,0.4641235240690282
2018,1,Hà Nội,Miền Bắc,DiaLy,Địa lí,52741,5.4477,1.2384,0.027018827856885533,7.58423238088015e-05,0.31650897783508086
2018,1,Hà Nội,Miền Bắc,GDCD,GDCD,45707,7.1097,1.1259,0.2562408383836174,0.00024066335572231826,0.03647143763537314
2018,1,Hà Nội,Miền Bắc,HoaHoc,Hóa học,31785,4.7204,1.7537,0.03964134025483719,3.1461381154632686e-05,0.5467988044675162
2018,1,Hà Nội,Miền Bắc,LichSu,Lịch sử,54463,3.7186,1.2101,0.006977213888327855,0.0,0.850393845362907
2018,1,Hà Nội,Miền Bắc,NgoaiNgu,Ngoại ngữ,68977,4.5065,2.0068,0.08476738623019267,0.00047842034301288835,0.6457659799643359
2018,1,Hà Nội,Miền Bắc,NguVan,Ngữ văn,77685,5.4055,1.5873,0.047769839737401044,0.0,0.3481624509236017
2018,1,Hà Nội,Miền Bắc,SinhHoc,Sinh học,31146,4.2061,1.2508,0.008604636229371347,3.210685160213189e-05,0.7364348551980993
2018,1,Hà Nội,Miền Bắc,Toan,Toán,78805,5.1249,1.5738,0.023285324535245226,0.0,0.41945308038830026
2018,1,Hà Nội,Miền Bắc,VatLy,Vật lí,31670,5.0565,1.7995,0.04992106094095358,3.157562361856647e-05,0.46210925165772027
2018,10,Lạng Sơn,Miền Bắc,DiaLy,Địa lí,7573,5.4913,1.3209,0.03763369866631454,0.0,0.3128218671596461
2018,10,Lạng Sơn,Miền Bắc,GDCD,GDCD,6486,7.0003,1.2649,0.26210299105766266,0.0003083564600678384,0.061671292013567684
2018,10,Lạng Sơn,Miền Bắc,HoaHoc,Hóa học,1213,4.7047,1.4223,0.00989282769991756,0.0,0.5564715581203628
2018,10,Lạng Sơn,Miền Bắc,LichSu,Lịch sử,7733,3.8166,1.2793,0.009440062071641019,0.0,0.8220612957455062
2018,10,Lạng Sơn,Miền Bắc,NgoaiNgu,Ngoại ngữ,7635,3.1998,1.1812,0.007989521938441388,0.0001309757694826457,0.9252128356254093
2018,10,Lạng Sơn,Miền Bắc,NguVan,Ngữ văn,8853,5.5972,1.6148,0.07071049361798261,0.0,0.3101773410143454
2018,10,Lạng Sơn,Miền Bắc,SinhHoc,Sinh học,1154,4.7234,1.2104,0.006932409012131715,0.0,0.5701906412478336
2018,10,Lạng Sơn,Miền Bắc,Toan,Toán,8786,3.9243,1.2953,0.0,0.0,0.7730480309583428
2018,10,Lạng Sơn,Miền Bắc,VatLy,Vật lí,1175,4.7883,1.4296,0.020425531914893616,0.0,0.548936170212766
2018,11,Bắc Kạn,Miền Bắc,DiaLy,Địa lí,2444,5.5186,1.2505,0.033960720130932896,0.0,0.2995090016366612
2018,11,Bắc Kạn,Miền Bắc,GDCD,GDCD,2191,7.1782,1.2917,0.3194888178913738,0.0009128251939753537,0.05203103605659516
2018,11,Bắc Kạn,Miền Bắc,HoaHoc,Hóa học,361,4.142,1.4989,0.00554016620498615,0.0,0.6897506925207756
2018,11,Bắc Kạn,Miền Bắc,LichSu,Lịch sử,2596,4.0364,1.3735,0.012326656394453005,0.0,0.7615562403697997
2018,11,Bắc Kạn,Miền Bắc,NgoaiNgu,Ngoại ngữ,2434,3.1587,1.1137,0.006984387838948234,0.0,0.9354971240755957
2018,11,Bắc Kạn,Miền Bắc,NguVan,Ngữ văn,2827,5.82,1.6342,0.11177927131234525,0.0,0.2840466926070039
2018,11,Bắc Kạn,Miền Bắc,SinhHoc,Sinh học,347,4.5425,1.228,0.011527377521613832,0.0,0.6023054755043228
2018,11,Bắc Kạn,Miền Bắc,Toan,Toán,2831,3.9339,1.2733,0.0021193924408336277,0.0,0.7764040974920523
2018,11,Bắc Kạn,Miền Bắc,VatLy,Vật lí,351,4.1204,1.4377,0.011396011396011397,0.0,0.7037037037037037
2018,12,Thái Nguyên,Miền Bắc,DiaLy,Địa lí,10625,5.3961,1.3013,0.03218823529411765,0.0,0.3404235294117647
2018,12,Thái Nguyên,Miền Bắc,GDCD,GDCD,8924,6.9559,1.2177,0.2331913939937248,0.00022411474675033618,0.055132227700582695
2018,12,Thái Nguyên,Miền Bắc,HoaHoc,Hóa học,5265,4.506,1.6587,0.023741690408357077,0.0,0.5967711301044635
2018,12,Thái Nguyên,Miền Bắc,LichSu,Lịch sử,10870,3.6951,1.2574,0.009015639374425023,0.0,0.8514259429622815
2018,12,Thái Nguyên,Miền Bắc,NgoaiNgu,Ngoại ngữ,12317,3.4435,1.3149,0.013720873589348056,0.00040594300560201345,0.8846309978079078
2018,12,Thái Nguyên,Miền Bắc,NguVan,Ngữ văn,14216,6.1046,1.6252,0.14399268429938097,0.0,0.23171074845244793
2018,12,Thái Nguyên,Miền Bắc,SinhHoc,Sinh học,5168,4.259,1.2661,0.009094427244582043,0.0,0.7308436532507739
2018,12,Thái Nguyên,Miền Bắc,Toan,Toán,14371,4.3997,1.4844,0.008976410827360656,0.0,0.6325934172987266
2018,12,Thái Nguyên,Miền Bắc,VatLy,Vật lí,5214,4.3685,1.6399,0.02032988108937476,0.0,0.6348293057153817
2018,13,Yên Bái,Miền Bắc,DiaLy,Địa lí,5830,5.3475,1.302,0.031903945111492284,0.0,0.36432246998284734
2018,13,Yên Bái,Miền Bắc,GDCD,GDCD,5108,6.6774,1.3239,0.17873923257635083,0.00039154267815191856,0.10317149569303054
2018,13,Yên Bái,Miền Bắc,HoaHoc,Hóa học,1207,4.8372,1.5928,0.029826014913007456,0.0,0.536039768019884
2018,13,Yên Bái,Miền Bắc,LichSu,Lịch sử,6132,3.7531,1.2907,0.008643183300717547,0.0,0.8356164383561644
2018,13,Yên Bái,Miền Bắc,NgoaiNgu,Ngoại ngữ,5922,3.3693,1.255,0.009456264775413711,0.0,0.903579871664978
2018,13,Yên Bái,Miền Bắc,NguVan,Ngữ văn,6937,5.1453,1.5208,0.049012541444428424,0.0,0.44904137235116043
2018,13,Yên Bái,Miền Bắc,SinhHoc,Sinh học,1174,4.4538,1.2993,0.00596252129471891,0.0,0.666098807495741
2018,13,Yên Bái,Miền Bắc,Toan,Toán,6974,4.009,1.4004,0.005592199598508747,0.0,0.7456266131344995
2018,13,Yên Bái,Miền Bắc,VatLy,Vật lí,1189,4.6251,1.6803,0.02607232968881413,0.0,0.5794785534062237
2018,14,Sơn La,Miền Bắc,DiaLy,Địa lí,8826,4.6696,1.377,0.013256288239292998,0.0,0.5712667119873103
2018,14,Sơn La,Miền Bắc,GDCD,GDCD,7403,5.9825,1.4453,0.09144941240037822,0.00027016074564365796,0.22261245441037417
2018,14,Sơn La,Miền Bắc,HoaHoc,Hóa học,1338,4.1231,1.527,0.01195814648729447,0.0,0.6860986547085202
2018,14,Sơn La,Miền Bắc,LichSu,Lịch sử,9254,3.5096,1.2338,0.007780419278149989,0.0,0.877674519126864
2018,14,Sơn La,Miền Bắc,NgoaiNgu,Ngoại ngữ,8369,3.0058,1.0415,0.0035846576651929743,0.0,0.9531604731748118
2018,14,Sơn La,Miền Bắc,NguVan,Ngữ văn,10181,4.6875,1.3688,0.016697770356546508,0.0,0.5640899715155682
2018,14,Sơn La,Miền Bắc,SinhHoc,Sinh học,1304,4.3221,1.2585,0.007668711656441718,0.0,0.7085889570552147
2018,14,Sơn La,Miền Bắc,Toan,Toán,10193,3.402,1.2658,0.0,0.0,0.8653978220347297
2018,14,Sơn La,Miền Bắc,VatLy,Vật lí,1309,3.9565,1.5192,0.012223071046600458,0.0,0.7501909854851031
2018,15,Phú Thọ,Miền Bắc,DiaLy,Địa lí,10479,5.7489,1.3045,0.06174253268441645,0.000572573718866304,0.25336387059833954
2018,15,Phú Thọ,Miền Bắc,GDCD,GDCD,9255,7.5059,1.1647,0.41091301998919505,0.0018368449486763912,0.023987034035656402
2018,15,Phú Thọ,Miền Bắc,HoaHoc,Hóa học,3226,5.151,1.7043,0.055486670799752016,0.00030998140111593303,0.4482331060136392
2018,15,Phú Thọ,Miền Bắc,LichSu,Lịch sử,10687,3.9613,1.3196,0.013100028071488724,0.0,0.7963881351174324
2018,15,Phú Thọ,Miền Bắc,NgoaiNgu,Ngoại ngữ,12123,3.753,1.4469,0.022354202755093623,0.00032995133217850366,0.8299100882619813
2018,15,Phú Thọ,Miền Bắc,NguVan,Ngữ văn,13511,5.7745,1.4381,0.06557619717267411,0.0,0.24913033824291317
2018,15,Phú Thọ,Miền Bắc,SinhHoc,Sinh học,3156,4.6988,1.3425,0.016159695817490494,0.0,0.5811153358681875
2018,15,Phú Thọ,Miền Bắc,Toan,Toán,13633,4.6904,1.4484,0.012469742536492336,7.335142668524903e-05,0.5613584684222108
2018,15,Phú Thọ,Miền Bắc,VatLy,Vật lí,3187,5.0813,1.6908,0.049576404141826166,0.0,0.45999372450580484
2018,16,Vĩnh Phúc,Miền Bắc,DiaLy,Địa lí,8201,5.8739,1.3937,0.08925740763321546,0.00024387269845140838,0.24033654432386295
2018,16,Vĩnh Phúc,Miền Bắc,GDCD,GDCD,5518,7.8086,1.1139,0.5172163827473722,0.005074302283436027,0.012504530627038782
